Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 08:00:00,09/24/13 09:00:00,26164
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 08:00:00,09/24/13 09:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 08:00:00,09/24/13 09:00:00,118
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 08:00:00,09/24/13 09:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 08:00:00,09/24/13 09:00:00,3
AmazonEC2,PublicIP-In,USW1-USE1-AWS-In-Bytes,,09/24/13 08:00:00,09/24/13 09:00:00,72
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 09:00:00,09/24/13 10:00:00,117864
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 09:00:00,09/24/13 10:00:00,57050
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 09:00:00,09/24/13 10:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 09:00:00,09/24/13 10:00:00,173
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 09:00:00,09/24/13 10:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 09:00:00,09/24/13 10:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 10:00:00,09/24/13 11:00:00,57002
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 10:00:00,09/24/13 11:00:00,30362
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 10:00:00,09/24/13 11:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 10:00:00,09/24/13 11:00:00,128
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 10:00:00,09/24/13 11:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 10:00:00,09/24/13 11:00:00,3
AmazonEC2,PublicIP-In,USW1-SAE1-AWS-In-Bytes,,09/24/13 10:00:00,09/24/13 11:00:00,44
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 11:00:00,09/24/13 12:00:00,111256
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 11:00:00,09/24/13 12:00:00,53423
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 11:00:00,09/24/13 12:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 11:00:00,09/24/13 12:00:00,109
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 11:00:00,09/24/13 12:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 11:00:00,09/24/13 12:00:00,3
AmazonEC2,PublicIP-In,USW1-SAE1-AWS-In-Bytes,,09/24/13 11:00:00,09/24/13 12:00:00,44
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 12:00:00,09/24/13 13:00:00,16142
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 12:00:00,09/24/13 13:00:00,7831
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 12:00:00,09/24/13 13:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 12:00:00,09/24/13 13:00:00,35
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 12:00:00,09/24/13 13:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 12:00:00,09/24/13 13:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 13:00:00,09/24/13 14:00:00,28965
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 13:00:00,09/24/13 14:00:00,15182
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 13:00:00,09/24/13 14:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 13:00:00,09/24/13 14:00:00,59
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 13:00:00,09/24/13 14:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 13:00:00,09/24/13 14:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 14:00:00,09/24/13 15:00:00,1008
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 14:00:00,09/24/13 15:00:00,1726
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 14:00:00,09/24/13 15:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 14:00:00,09/24/13 15:00:00,41
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 14:00:00,09/24/13 15:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 14:00:00,09/24/13 15:00:00,3
AmazonEC2,PublicIP-In,USW1-SAE1-AWS-In-Bytes,,09/24/13 14:00:00,09/24/13 15:00:00,44
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 15:00:00,09/24/13 16:00:00,40577
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 15:00:00,09/24/13 16:00:00,21542
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 15:00:00,09/24/13 16:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 15:00:00,09/24/13 16:00:00,99
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 15:00:00,09/24/13 16:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 15:00:00,09/24/13 16:00:00,3
AmazonEC2,PublicIP-In,USW1-SAE1-AWS-In-Bytes,,09/24/13 15:00:00,09/24/13 16:00:00,44
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 16:00:00,09/24/13 17:00:00,1064
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 16:00:00,09/24/13 17:00:00,2179
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 16:00:00,09/24/13 17:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/24/13 16:00:00,09/24/13 17:00:00,240
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 16:00:00,09/24/13 17:00:00,150
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 16:00:00,09/24/13 17:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 16:00:00,09/24/13 17:00:00,3
AmazonEC2,PublicIP-In,USW1-SAE1-AWS-In-Bytes,,09/24/13 16:00:00,09/24/13 17:00:00,88
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 17:00:00,09/24/13 18:00:00,90147
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 17:00:00,09/24/13 18:00:00,46525
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 17:00:00,09/24/13 18:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 17:00:00,09/24/13 18:00:00,92
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 17:00:00,09/24/13 18:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 17:00:00,09/24/13 18:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 18:00:00,09/24/13 19:00:00,4314
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 18:00:00,09/24/13 19:00:00,4284
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 18:00:00,09/24/13 19:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 18:00:00,09/24/13 19:00:00,51
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 18:00:00,09/24/13 19:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 18:00:00,09/24/13 19:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 19:00:00,09/24/13 20:00:00,1200
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 19:00:00,09/24/13 20:00:00,3783
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 19:00:00,09/24/13 20:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 19:00:00,09/24/13 20:00:00,52
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 19:00:00,09/24/13 20:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 19:00:00,09/24/13 20:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 20:00:00,09/24/13 21:00:00,269629
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 20:00:00,09/24/13 21:00:00,136388
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 20:00:00,09/24/13 21:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 20:00:00,09/24/13 21:00:00,301
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 20:00:00,09/24/13 21:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 20:00:00,09/24/13 21:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 21:00:00,09/24/13 22:00:00,1216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 21:00:00,09/24/13 22:00:00,1864
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 21:00:00,09/24/13 22:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 21:00:00,09/24/13 22:00:00,41
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 21:00:00,09/24/13 22:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 21:00:00,09/24/13 22:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 22:00:00,09/24/13 23:00:00,1026
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 22:00:00,09/24/13 23:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 22:00:00,09/24/13 23:00:00,43
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 22:00:00,09/24/13 23:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 22:00:00,09/24/13 23:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/24/13 23:00:00,09/25/13 00:00:00,2205
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/24/13 23:00:00,09/25/13 00:00:00,3203
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/24/13 23:00:00,09/25/13 00:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/24/13 23:00:00,09/25/13 00:00:00,41
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/24/13 23:00:00,09/25/13 00:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/24/13 23:00:00,09/25/13 00:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 00:00:00,09/25/13 01:00:00,1108
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 00:00:00,09/25/13 01:00:00,1896
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 00:00:00,09/25/13 01:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/25/13 00:00:00,09/25/13 01:00:00,192
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 00:00:00,09/25/13 01:00:00,47
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 00:00:00,09/25/13 01:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 00:00:00,09/25/13 01:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 01:00:00,09/25/13 02:00:00,956
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 01:00:00,09/25/13 02:00:00,7996
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 01:00:00,09/25/13 02:00:00,90194313216
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/25/13 01:00:00,09/25/13 02:00:00,192
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 01:00:00,09/25/13 02:00:00,35
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 01:00:00,09/25/13 02:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 01:00:00,09/25/13 02:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 02:00:00,09/25/13 03:00:00,1236
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 02:00:00,09/25/13 03:00:00,2036
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 02:00:00,09/25/13 03:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 02:00:00,09/25/13 03:00:00,35
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 02:00:00,09/25/13 03:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 02:00:00,09/25/13 03:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 03:00:00,09/25/13 04:00:00,836
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 03:00:00,09/25/13 04:00:00,1618
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 03:00:00,09/25/13 04:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 03:00:00,09/25/13 04:00:00,154
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 03:00:00,09/25/13 04:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 03:00:00,09/25/13 04:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 04:00:00,09/25/13 05:00:00,1312
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 04:00:00,09/25/13 05:00:00,2146
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 04:00:00,09/25/13 05:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 04:00:00,09/25/13 05:00:00,45
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 04:00:00,09/25/13 05:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 04:00:00,09/25/13 05:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 05:00:00,09/25/13 06:00:00,988
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 05:00:00,09/25/13 06:00:00,2368
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 05:00:00,09/25/13 06:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 05:00:00,09/25/13 06:00:00,47
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 05:00:00,09/25/13 06:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 05:00:00,09/25/13 06:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 06:00:00,09/25/13 07:00:00,21508
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 06:00:00,09/25/13 07:00:00,2063371
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 06:00:00,09/25/13 07:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 06:00:00,09/25/13 07:00:00,6732
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 06:00:00,09/25/13 07:00:00,5
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 06:00:00,09/25/13 07:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 07:00:00,09/25/13 08:00:00,960
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 07:00:00,09/25/13 08:00:00,1816
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 07:00:00,09/25/13 08:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 07:00:00,09/25/13 08:00:00,47
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 07:00:00,09/25/13 08:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 07:00:00,09/25/13 08:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 08:00:00,09/25/13 09:00:00,912
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 08:00:00,09/25/13 09:00:00,2088
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 08:00:00,09/25/13 09:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 08:00:00,09/25/13 09:00:00,43
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 08:00:00,09/25/13 09:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 08:00:00,09/25/13 09:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 09:00:00,09/25/13 10:00:00,459141
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 09:00:00,09/25/13 10:00:00,288549
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 09:00:00,09/25/13 10:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 09:00:00,09/25/13 10:00:00,1122
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 09:00:00,09/25/13 10:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 09:00:00,09/25/13 10:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 10:00:00,09/25/13 11:00:00,1008
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 10:00:00,09/25/13 11:00:00,1934
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 10:00:00,09/25/13 11:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 10:00:00,09/25/13 11:00:00,48
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 10:00:00,09/25/13 11:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 10:00:00,09/25/13 11:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 11:00:00,09/25/13 12:00:00,48004
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 11:00:00,09/25/13 12:00:00,24363
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 11:00:00,09/25/13 12:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 11:00:00,09/25/13 12:00:00,124
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 11:00:00,09/25/13 12:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 11:00:00,09/25/13 12:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 12:00:00,09/25/13 13:00:00,5711
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 12:00:00,09/25/13 13:00:00,3943
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 12:00:00,09/25/13 13:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 12:00:00,09/25/13 13:00:00,65
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 12:00:00,09/25/13 13:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 12:00:00,09/25/13 13:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 13:00:00,09/25/13 14:00:00,912
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 13:00:00,09/25/13 14:00:00,2823
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 13:00:00,09/25/13 14:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 13:00:00,09/25/13 14:00:00,51
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 13:00:00,09/25/13 14:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 13:00:00,09/25/13 14:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 14:00:00,09/25/13 15:00:00,1140
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 14:00:00,09/25/13 15:00:00,2903
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 14:00:00,09/25/13 15:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 14:00:00,09/25/13 15:00:00,38
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 14:00:00,09/25/13 15:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 14:00:00,09/25/13 15:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 15:00:00,09/25/13 16:00:00,912
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 15:00:00,09/25/13 16:00:00,2529
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 15:00:00,09/25/13 16:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 15:00:00,09/25/13 16:00:00,38
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 15:00:00,09/25/13 16:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 15:00:00,09/25/13 16:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 16:00:00,09/25/13 17:00:00,1064
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 16:00:00,09/25/13 17:00:00,2944
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 16:00:00,09/25/13 17:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 16:00:00,09/25/13 17:00:00,47
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 16:00:00,09/25/13 17:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 16:00:00,09/25/13 17:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 17:00:00,09/25/13 18:00:00,245091
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 17:00:00,09/25/13 18:00:00,118792
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 17:00:00,09/25/13 18:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 17:00:00,09/25/13 18:00:00,300
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 17:00:00,09/25/13 18:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 17:00:00,09/25/13 18:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 18:00:00,09/25/13 19:00:00,1188
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 18:00:00,09/25/13 19:00:00,3119
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 18:00:00,09/25/13 19:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 18:00:00,09/25/13 19:00:00,43
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 18:00:00,09/25/13 19:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 18:00:00,09/25/13 19:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 19:00:00,09/25/13 20:00:00,288659
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 19:00:00,09/25/13 20:00:00,135942
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 19:00:00,09/25/13 20:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 19:00:00,09/25/13 20:00:00,165
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 19:00:00,09/25/13 20:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/25/13 19:00:00,09/25/13 20:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/25/13 20:00:00,09/25/13 21:00:00,48237
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/25/13 20:00:00,09/25/13 21:00:00,47131
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/25/13 20:00:00,09/25/13 21:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/25/13 20:00:00,09/25/13 21:00:00,115
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/25/13 20:00:00,09/25/13 21:00:00,0
